row_id,energy
98815,2159.1658
98816,2164.3887
98817,2183.3328
98818,2191.5872
98819,2200.3398
98820,2202.8425
98821,2210.8496
98822,2196.8015
98823,2187.1143
98824,2174.4604
98825,2176.381
98826,2176.59
98827,2179.287
98828,2188.5386
98829,2198.1433
98830,2208.5833
98831,2208.5833
98832,2201.522
98833,2111.8567
98834,2096.0215
98835,2086.227
98836,2056.6245
98837,2034.0135
98838,2021.1033
98839,2015.7529
98840,2023.7104
98841,2039.9346
98842,2045.7462
98843,2050.0342
98844,2058.0513
98845,2075.6228
98846,2067.3108
98847,2063.3025
98848,2049.438
98849,2053.1934
98850,2057.9668
98851,2077.427
98852,2101.0183
98853,2122.4346
98854,2144.4382
98855,2144.9077
98856,2140.4346
98857,2114.52
98858,2107.626
98859,2099.276
98860,2094.3403
98861,2085.1235
98862,2075.3953
98863,2075.3953
98864,2091.7532
98865,2126.705
98866,2158.1816
98867,2201.5032
98868,2245.2783
98869,2279.488
98870,2295.4023
98871,2303.7205
98872,2295.3164
98873,2299.0715
98874,2303.8455
98875,2306.5427
98876,2314.4858
98877,2335.0542
98878,2356.62
98879,2356.62
98880,2349.5996
98881,2378.9202
98882,2353.145
98883,2323.3
98884,2293.593
98885,2281.0635
98886,2268.3599
98887,2267.5034
98888,2277.9438
98889,2311.691
98890,2333.8818
98891,2354.7542
98892,2381.7192
98893,2406.9048
98894,2415.221
98895,2410.6758
98896,2398.0222
98897,2399.9429
98898,2401.605
98899,2404.3022
98900,2412.2454
98901,2427.9775
98902,2440.5605
98903,2440.5605
98904,2433.1797
98905,2390.4824
98906,2359.0986
98907,2329.2537
98908,2299.5466
98909,2286.053
98910,2272.828
98911,2271.9714
98912,2281.269
98913,2313.4683
98914,2335.264
98915,2356.1362
98916,2383.1013
98917,2408.2869
98918,2416.603
98919,2412.0579
98920,2399.4043
98921,2401.325
98922,2402.987
98923,2405.6843
98924,2413.6274
98925,2428.846
98926,2439.8838
98927,2439.8838
98928,2432.503
98929,2390.4824
98930,2359.0986
98931,2329.2537
98932,2299.5466
98933,2286.053
98934,2272.828
98935,2271.9714
98936,2281.269
98937,2313.4683
98938,2335.264
98939,2356.1362
98940,2383.1013
98941,2408.2869
98942,2416.603
98943,2412.0579
98944,2399.4043
98945,2401.325
98946,2402.987
98947,2405.6843
98948,2413.6274
98949,2428.3997
98950,2438.5212
98951,2438.5212
98952,2427.6296
98953,2383.86
98954,2352.4763
98955,2322.6313
98956,2292.9243
98957,2279.4307
98958,2266.2056
98959,2265.349
98960,2274.6467
98961,2301.3728
98962,2317.773
98963,2330.993
98964,2355.453
98965,2380.6384
98966,2388.9546
98967,2384.4094
98968,2371.7559
98969,2373.6765
98970,2373.8855
98971,2376.5828
98972,2380.9158
98973,2383.2412
98974,2383.0625
98975,2383.0625
98976,2374.4243
98977,2319.6362
98978,2299.774
98979,2274.4177
98980,2228.055
98981,2207.7893
98982,2189.2744
98983,2185.1096
98984,2190.3325
98985,2209.2766
98986,2217.531
98987,2224.0422
98988,2226.545
98989,2234.552
98990,2220.5037
98991,2210.8164
98992,2198.1628
98993,2200.0833
98994,2200.2922
98995,2202.9895
98996,2211.2378
98997,2219.8342
98998,2227.7307
98999,2227.7307
99000,2220.6694
99001,2299.9856
99002,2286.297
99003,2277.2505
99004,2247.6477
99005,2225.0364
99006,2212.1255
99007,2206.7754
99008,2214.7336
99009,2230.9575
99010,2236.021
99011,2242.3916
99012,2250.4087
99013,2267.98
99014,2251.9307
99015,2247.9224
99016,2234.0579
99017,2237.8132
99018,2242.5867
99019,2262.0469
99020,2285.6382
99021,2302.7615
99022,2318.25
99023,2318.7195
99024,2314.2463
99025,2302.6487
99026,2297.9014
99027,2290.299
99028,2285.3635
99029,2276.1467
99030,2266.4185
99031,2266.4185
99032,2282.7764
99033,2317.7283
99034,2348.457
99035,2391.7786
99036,2435.5537
99037,2469.7634
99038,2477.9404
99039,2486.2585
99040,2477.8545
99041,2481.6096
99042,2486.3835
99043,2489.0808
99044,2497.024
99045,2513.2993
99046,2528.35
99047,2528.35
99048,2521.3296
99049,2564.7668
99050,2541.1384
99051,2511.2935
99052,2481.5864
99053,2469.057
99054,2456.3533
99055,2455.4968
99056,2465.9373
99057,2499.6843
99058,2521.8752
99059,2542.7476
99060,2569.7126
99061,2594.8982
99062,2603.2144
99063,2598.6692
99064,2586.0156
99065,2587.9363
99066,2589.5984
99067,2592.2957
99068,2600.2388
99069,2613.8242
99070,2625.4749
99071,2625.4749
99072,2618.094
99073,2633.2827
99074,2604.0457
99075,2574.2007
99076,2544.4937
99077,2531.0
99078,2517.775
99079,2516.9185
99080,2526.216
99081,2558.4153
99082,2580.211
99083,2601.0833
99084,2628.0483
99085,2653.234
99086,2661.55
99087,2657.005
99088,2644.3513
99089,2646.272
99090,2647.934
99091,2650.6313
99092,2658.5745
99093,2671.6462
99094,2681.7517
99095,2681.7517
99096,2674.3708
99097,2638.8374
99098,2609.6003
99099,2579.7554
99100,2550.0483
99101,2536.5547
99102,2523.3296
99103,2522.4731
99104,2531.7708
99105,2563.97
99106,2585.7656
99107,2606.638
99108,2633.603
99109,2658.7886
99110,2667.1047
99111,2662.5596
99112,2649.906
99113,2651.8267
99114,2653.4888
99115,2656.186
99116,2664.1292
99117,2676.7546
99118,2685.9438
99119,2685.9438
99120,2675.0522
99121,2632.215
99122,2602.978
99123,2573.133
99124,2543.426
99125,2529.9324
99126,2516.7073
99127,2515.8508
99128,2525.1484
99129,2551.8745
99130,2568.2747
99131,2581.4946
99132,2605.9546
99133,2631.1401
99134,2639.4563
99135,2634.9111
99136,2622.2576
99137,2624.1782
99138,2624.3872
99139,2627.0845
99140,2631.4175
99141,2631.5962
99142,2630.485
99143,2630.485
99144,2621.847
99145,2549.202
99146,2531.4863
99147,2506.1301
99148,2459.7673
99149,2439.5017
99150,2420.9868
99151,2416.822
99152,2422.045
99153,2440.989
99154,2449.2434
99155,2455.7546
99156,2458.2573
99157,2466.2644
99158,2452.216
99159,2442.5288
99160,2429.8752
99161,2431.7957
99162,2432.0046
99163,2434.702
99164,2442.9502
99165,2449.4
99166,2456.364
99167,2456.364
99168,2449.3027
99169,2340.852
99170,2327.1636
99171,2318.117
99172,2288.5142
99173,2265.9028
99174,2252.992
99175,2247.6418
99176,2255.6
99177,2271.824
99178,2276.8875
99179,2283.258
99180,2291.2751
99181,2308.8464
99182,2292.797
99183,2288.7888
99184,2274.9243
99185,2278.1187
99186,2282.892
99187,2302.3523
99188,2325.6243
99189,2342.7476
99190,2355.4844
99191,2355.9539
99192,2353.8303
99193,2343.5151
99194,2338.7678
99195,2331.1655
99196,2326.23
99197,2317.0132
99198,2307.285
99199,2307.285
99200,2323.6428
99201,2358.5947
99202,2389.3235
99203,2432.645
99204,2476.4202
99205,2510.63
99206,2518.807
99207,2527.125
99208,2518.721
99209,2521.915
99210,2526.689
99211,2529.3862
99212,2537.01
99213,2553.2854
99214,2565.5845
99215,2565.5845
99216,2560.9136
99217,2536.9272
99218,2513.2988
99219,2483.4539
99220,2453.7468
99221,2441.2173
99222,2428.5137
99223,2427.6572
99224,2438.0977
99225,2471.8447
99226,2494.0356
99227,2514.908
99228,2541.873
99229,2567.0586
99230,2575.3748
99231,2570.8296
99232,2558.176
99233,2559.5356
99234,2561.1978
99235,2563.895
99236,2571.5188
99237,2585.1042
99238,2594.0032
99239,2594.0032
99240,2588.972
99241,2594.3535
99242,2565.1165
99243,2535.2715
99244,2505.5645
99245,2492.0708
99246,2478.8457
99247,2477.9893
99248,2487.2869
99249,2519.486
99250,2541.2817
99251,2562.154
99252,2589.1191
99253,2614.3047
99254,2622.6208
99255,2618.0757
99256,2605.422
99257,2606.7817
99258,2608.4438
99259,2611.141
99260,2618.765
99261,2631.8367
99262,2638.9897
99263,2638.9897
99264,2634.1592
99265,2594.3535
99266,2565.1165
99267,2535.2715
99268,2505.5645
99269,2492.0708
99270,2478.8457
99271,2477.9893
99272,2487.2869
99273,2519.486
99274,2541.2817
99275,2562.154
99276,2589.1191
99277,2614.3047
99278,2622.6208
99279,2618.0757
99280,2605.422
99281,2606.7817
99282,2608.4438
99283,2611.141
99284,2618.765
99285,2631.3904
99286,2637.6272
99287,2637.6272
99288,2629.286
99289,2587.7312
99290,2558.4941
99291,2528.6492
99292,2498.9421
99293,2485.4485
99294,2472.2234
99295,2471.367
99296,2480.6646
99297,2507.3906
99298,2523.7908
99299,2537.0107
99300,2561.4707
99301,2586.6562
99302,2594.9724
99303,2590.4272
99304,2577.7737
99305,2579.1333
99306,2579.3423
99307,2582.0396
99308,2586.0532
99309,2586.232
99310,2582.1685
99311,2582.1685
99312,2576.0806
99313,2505.406
99314,2487.6904
99315,2462.3342
99316,2415.9714
99317,2395.7058
99318,2377.191
99319,2373.0261
99320,2378.249
99321,2397.193
99322,2405.4475
99323,2411.9587
99324,2414.4614
99325,2422.4685
99326,2408.4202
99327,2398.733
99328,2386.0793
99329,2387.4387
99330,2387.6477
99331,2390.345
99332,2398.274
99333,2404.7236
99334,2408.7354
99335,2408.7354
99336,2404.2244
99337,2241.6675
99338,2228.773
99339,2219.7263
99340,2190.1233
99341,2167.5127
99342,2154.6018
99343,2149.2517
99344,2157.21
99345,2173.4338
99346,2178.4973
99347,2184.8672
99348,2192.884
99349,2210.4556
99350,2194.4062
99351,2190.398
99352,2176.5334
99353,2179.7278
99354,2184.5015
99355,2203.9617
99356,2227.2336
99357,2243.6958
99358,2254.8503
99359,2255.3198
99360,2254.7786
99361,2244.3306
99362,2240.3772
99363,2232.775
99364,2227.8394
99365,2218.6226
99366,2208.8943
99367,2208.8943
99368,2225.2522
99369,2260.204
99370,2290.9329
99371,2334.2544
99372,2378.0295
99373,2412.2393
99374,2420.4163
99375,2428.7344
99376,2420.3303
99377,2423.5244
99378,2428.2983
99379,2430.9956
99380,2438.6194
99381,2454.2336
99382,2464.9504
99383,2464.9504
99384,2461.8618
99385,2437.7427
99386,2414.9082
99387,2385.0632
99388,2355.3562
99389,2342.8267
99390,2330.123
99391,2329.2666
99392,2339.707
99393,2373.454
99394,2395.645
99395,2416.5173
99396,2443.4824
99397,2468.668
99398,2476.9841
99399,2472.439
99400,2459.7854
99401,2461.145
99402,2462.8071
99403,2465.5044
99404,2473.1282
99405,2486.0525
99406,2493.3691
99407,2493.3691
99408,2489.9202
99409,2449.305
99410,2420.8618
99411,2391.0168
99412,2361.3098
99413,2347.8162
99414,2334.591
99415,2333.7346
99416,2343.0322
99417,2375.2314
99418,2397.027
99419,2417.8994
99420,2444.8645
99421,2470.05
99422,2478.3662
99423,2473.821
99424,2461.1675
99425,2462.527
99426,2464.1892
99427,2466.8865
99428,2474.5103
99429,2486.921
99430,2492.4917
99431,2492.4917
99432,2489.2434
99433,2449.305
99434,2420.8618
99435,2391.0168
99436,2361.3098
99437,2347.8162
99438,2334.591
99439,2333.7346
99440,2343.0322
99441,2375.2314
99442,2397.027
99443,2417.8994
99444,2444.8645
99445,2470.05
99446,2478.3662
99447,2473.821
99448,2461.1675
99449,2462.527
99450,2464.1892
99451,2466.8865
99452,2474.5103
99453,2479.5242
99454,2484.1787
99455,2484.1787
99456,2477.4197
99457,2454.2598
99458,2425.8167
99459,2395.9717
99460,2366.2646
99461,2352.771
99462,2339.546
99463,2338.6895
99464,2347.987
99465,2374.7131
99466,2391.1133
99467,2404.3333
99468,2428.7932
99469,2453.9788
99470,2462.295
99471,2457.7498
99472,2445.0962
99473,2446.4558
99474,2446.6648
99475,2449.362
99476,2453.3757
99477,2445.9429
99478,2440.297
99479,2440.297
99480,2435.7915
99481,2368.5347
99482,2351.613
99483,2326.2568
99484,2279.894
99485,2259.6284
99486,2241.1135
99487,2236.9487
99488,2242.1716
99489,2261.1157
99490,2269.37
99491,2275.8813
99492,2278.384
99493,2286.391
99494,2272.3428
99495,2262.6555
99496,2250.002
99497,2251.3613
99498,2251.5703
99499,2254.2676
99500,2262.1965
99501,2261.0347
99502,2263.464
99503,2263.464
99504,2260.5354
99505,2239.7441
99506,2226.8496
99507,2217.803
99508,2188.2
99509,2165.5894
99510,2152.6785
99511,2147.3284
99512,2155.2866
99513,2171.5105
99514,2176.574
99515,2182.9438
99516,2190.9607
99517,2208.5322
99518,2192.483
99519,2188.4746
99520,2174.61
99521,2177.8044
99522,2182.5781
99523,2202.0383
99524,2225.3103
99525,2241.7725
99526,2252.927
99527,2253.3965
99528,2252.8552
99529,2242.4072
99530,2238.4539
99531,2230.8516
99532,2225.916
99533,2216.6992
99534,2206.971
99535,2206.971
99536,2223.3289
99537,2258.2808
99538,2289.0095
99539,2332.331
99540,2376.1062
99541,2410.316
99542,2418.493
99543,2426.811
99544,2418.407
99545,2421.601
99546,2426.375
99547,2429.0723
99548,2436.696
99549,2452.3103
99550,2463.027
99551,2463.027
99552,2459.9385
99553,2435.8193
99554,2412.9849
99555,2383.14
99556,2353.4329
99557,2340.9033
99558,2328.1997
99559,2327.3433
99560,2337.7837
99561,2371.5308
99562,2393.7217
99563,2414.594
99564,2441.559
99565,2466.7446
99566,2475.0608
99567,2470.5156
99568,2457.862
99569,2459.2217
99570,2460.8838
99571,2463.581
99572,2471.2048
99573,2484.1292
99574,2491.4458
99575,2491.4458
99576,2487.9968
99577,2447.3816
99578,2418.9385
99579,2389.0935
99580,2359.3865
99581,2345.8928
99582,2332.6677
99583,2331.8113
99584,2341.109
99585,2373.308
99586,2395.1038
99587,2415.976
99588,2442.9412
99589,2468.1267
99590,2476.4429
99591,2471.8977
99592,2459.2441
99593,2460.6038
99594,2462.2659
99595,2464.9631
99596,2472.587
99597,2484.9976
99598,2490.5684
99599,2490.5684
99600,2487.32
99601,2447.3816
99602,2418.9385
99603,2389.0935
99604,2359.3865
99605,2345.8928
99606,2332.6677
99607,2331.8113
99608,2341.109
99609,2373.308
99610,2395.1038
99611,2415.976
99612,2442.9412
99613,2468.1267
99614,2476.4429
99615,2471.8977
99616,2459.2441
99617,2460.6038
99618,2462.2659
99619,2464.9631
99620,2472.587
99621,2477.6008
99622,2482.2554
99623,2482.2554
99624,2475.4963
99625,2433.7307
99626,2405.2876
99627,2375.4426
99628,2345.7356
99629,2332.242
99630,2319.0168
99631,2318.1604
99632,2327.458
99633,2354.184
99634,2370.5842
99635,2383.8042
99636,2408.2642
99637,2433.4497
99638,2441.7659
99639,2437.2207
99640,2424.5671
99641,2425.9268
99642,2426.1357
99643,2428.833
99644,2432.8467
99645,2425.4138
99646,2419.768
99647,2419.768
99648,2415.2625
99649,2348.0056
99650,2331.084
99651,2305.7278
99652,2259.365
99653,2239.0994
99654,2220.5845
99655,2216.4197
99656,2221.6426
99657,2240.5867
99658,2248.841
99659,2255.3523
99660,2257.855
99661,2265.862
99662,2251.8137
99663,2242.1265
99664,2229.473
99665,2230.8323
99666,2231.0413
99667,2233.7385
99668,2241.6675
99669,2240.5056
99670,2242.935
99671,2242.935
99672,2240.0063
99673,2164.0532
99674,2150.4766
99675,2141.43
99676,2111.8271
99677,2089.2156
99678,2076.3037
99679,2070.9536
99680,2078.9119
99681,2095.1357
99682,2100.2
99683,2106.5706
99684,2114.588
99685,2132.16
99686,2118.0063
99687,2113.998
99688,2107.957
99689,2111.1511
99690,2115.9246
99691,2135.3843
99692,2155.5508
99693,2166.7056
99694,2177.6685
99695,2178.138
99696,2177.5967
99697,2166.7156
99698,2162.0803
99699,2154.4778
99700,2149.542
99701,2140.326
99702,2130.5977
99703,2130.5977
99704,2146.9556
99705,2181.9075
99706,2212.636
99707,2255.9568
99708,2299.7322
99709,2333.9424
99710,2344.0151
99711,2352.3333
99712,2351.7527
99713,2354.9468
99714,2359.7207
99715,2362.4177
99716,2366.9368
99717,2377.2432
99718,2387.7683
99719,2387.7683
99720,2384.6797
99721,2345.215
99722,2321.6987
99723,2291.8538
99724,2262.1465
99725,2249.6172
99726,2236.9136
99727,2236.0571
99728,2246.4976
99729,2280.2446
99730,2302.4355
99731,2323.3076
99732,2350.273
99733,2375.4585
99734,2385.6704
99735,2381.1252
99736,2376.295
99737,2377.6545
99738,2379.3167
99739,2382.014
99740,2386.533
99741,2394.1494
99742,2401.2744
99743,2401.2744
99744,2397.8254
99745,2355.934
99746,2327.2637
99747,2297.4187
99748,2267.7114
99749,2254.218
99750,2240.993
99751,2240.1365
99752,2249.434
99753,2281.6333
99754,2303.429
99755,2324.301
99756,2351.2664
99757,2376.452
99758,2386.6638
99759,2382.1187
99760,2377.2883
99761,2378.648
99762,2380.31
99763,2383.0073
99764,2387.5264
99765,2394.8262
99766,2400.397
99767,2400.397
99768,2397.1487
99769,2355.934
99770,2327.2637
99771,2297.4187
99772,2267.7114
99773,2254.218
99774,2240.993
99775,2240.1365
99776,2249.434
99777,2281.6333
99778,2303.429
99779,2324.301
99780,2351.2664
99781,2376.452
99782,2386.6638
99783,2382.1187
99784,2377.2883
99785,2378.648
99786,2380.31
99787,2383.0073
99788,2387.5264
99789,2387.4294
99790,2392.084
99791,2392.084
99792,2385.325
99793,2336.828
99794,2308.1575
99795,2278.3125
99796,2248.6052
99797,2235.1118
99798,2221.8867
99799,2221.0303
99800,2230.328
99801,2257.054
99802,2273.454
99803,2285.8599
99804,2310.32
99805,2335.5056
99806,2345.7175
99807,2341.1724
99808,2336.342
99809,2337.7017
99810,2337.9106
99811,2340.608
99812,2339.8352
99813,2322.0938
99814,2316.448
99815,2316.448
99816,2311.9424
99817,2245.108
99818,2227.959
99819,2202.6028
99820,2156.24
99821,2135.9746
99822,2117.4595
99823,2113.2947
99824,2118.5176
99825,2137.4617
99826,2145.7163
99827,2151.4136
99828,2153.9163
99829,2161.9236
99830,2149.7708
99831,2140.0835
99832,2135.2532
99833,2136.6128
99834,2136.8218
99835,2139.519
99836,2142.6614
99837,2131.191
99838,2133.6204
99839,2133.6204
99840,2130.6917
99841,2135.2788
99842,2121.7021
99843,2112.6555
99844,2083.0525
99845,2060.4404
99846,2047.5278
99847,2042.1781
99848,2050.1382
99849,2066.3613
99850,2071.4248
99851,2077.7957
99852,2085.8125
99853,2103.386
99854,2089.2314
99855,2085.2234
99856,2079.1829
99857,2082.377
99858,2087.1504
99859,2106.6104
99860,2126.777
99861,2137.9312
99862,2148.894
99863,2149.3635
99864,2148.8223
99865,2137.9417
99866,2133.3064
99867,2125.704
99868,2120.7686
99869,2111.552
99870,2101.8237
99871,2101.8237
99872,2118.1816
99873,2153.1335
99874,2183.8625
99875,2227.1826
99876,2270.9583
99877,2305.1682
99878,2315.241
99879,2323.559
99880,2322.9785
99881,2326.1729
99882,2330.9465
99883,2333.6438
99884,2338.1628
99885,2348.4692
99886,2358.9944
99887,2358.9944
99888,2355.9058
99889,2326.0833
99890,2302.567
99891,2272.722
99892,2243.0146
99893,2230.4854
99894,2217.7817
99895,2216.9253
99896,2227.3657
99897,2261.1128
99898,2283.3037
99899,2304.1755
99900,2331.1409
99901,2356.3267
99902,2366.5386
99903,2361.9934
99904,2357.163
99905,2358.5227
99906,2360.1848
99907,2362.882
99908,2367.4011
99909,2375.0176
99910,2382.1426
99911,2382.1426
99912,2378.6936
99913,2336.8022
99914,2308.1318
99915,2278.2869
99916,2248.5796
99917,2235.0862
99918,2221.861
99919,2221.0046
99920,2230.3022
99921,2262.5015
99922,2284.297
99923,2305.169
99924,2332.1343
99925,2357.32
99926,2367.532
99927,2362.9868
99928,2358.1565
99929,2359.516
99930,2361.1782
99931,2363.8755
99932,2368.3945
99933,2375.6943
99934,2381.2651
99935,2381.2651
99936,2378.0168
99937,2336.8022
99938,2308.1318
99939,2278.2869
99940,2248.5796
99941,2235.0862
99942,2221.861
99943,2221.0046
99944,2230.3022
99945,2262.5015
99946,2284.297
99947,2305.169
99948,2332.1343
99949,2357.32
99950,2367.532
99951,2362.9868
99952,2358.1565
99953,2359.516
99954,2361.1782
99955,2363.8755
99956,2368.3945
99957,2368.2976
99958,2372.9521
99959,2372.9521
99960,2366.193
99961,2317.696
99962,2289.0256
99963,2259.1807
99964,2229.4734
99965,2215.98
99966,2202.755
99967,2201.8984
99968,2211.196
99969,2237.922
99970,2254.3223
99971,2266.7278
99972,2291.188
99973,2316.3738
99974,2326.5857
99975,2322.0405
99976,2317.2102
99977,2318.5698
99978,2318.7788
99979,2321.476
99980,2320.7034
99981,2302.962
99982,2297.3162
99983,2297.3162
99984,2292.8105
99985,2225.976
99986,2208.8271
99987,2183.4707
99988,2137.1082
99989,2116.8428
99990,2098.3281
99991,2094.1633
99992,2099.3862
99993,2118.3303
99994,2126.5847
99995,2132.2815
99996,2134.7842
99997,2142.7915
99998,2130.6387
99999,2120.9514
100000,2116.1216
100001,2117.4812
100002,2117.6902
100003,2120.3872
100004,2123.5293
100005,2112.0588
100006,2114.4883
100007,2114.4883
100008,2111.5596
100009,2063.5364
100010,2049.9578
100011,2040.9104
100012,2011.3079
100013,1988.6965
100014,1975.7858
100015,1970.4353
100016,1978.3944
100017,1994.619
100018,1999.6823
100019,2006.0527
100020,2014.0698
100021,2031.642
100022,2017.4877
100023,2013.479
100024,2010.7603
100025,2013.9542
100026,2018.728
100027,2038.1888
100028,2050.5042
100029,2061.6592
100030,2072.6218
100031,2073.0913
100032,2072.55
100033,2066.1992
100034,2061.5637
100035,2053.9607
100036,2049.0242
100037,2039.8053
100038,2030.0778
100039,2030.0778
100040,2046.436
100041,2081.39
100042,2112.1191
100043,2155.4407
100044,2199.2148
100045,2233.4258
100046,2243.4985
100047,2251.8167
100048,2254.5598
100049,2257.754
100050,2262.5278
100051,2265.225
100052,2261.8896
100053,2272.196
100054,2282.7212
100055,2282.7212
100056,2279.6326
100057,2254.3403
100058,2230.824
100059,2200.979
100060,2171.2717
100061,2158.7422
100062,2146.0386
100063,2145.1821
100064,2155.6226
100065,2189.3696
100066,2211.5608
100067,2232.4329
100068,2259.3982
100069,2284.584
100070,2294.796
100071,2290.2507
100072,2288.7444
100073,2290.104
100074,2291.766
100075,2294.4634
100076,2291.128
100077,2298.7444
100078,2305.8694
100079,2305.8694
100080,2302.4204
100081,2306.4917
100082,2277.8213
100083,2247.9763
100084,2218.269
100085,2204.7754
100086,2191.5503
100087,2190.6938
100088,2199.9915
100089,2232.1907
100090,2253.9866
100091,2274.8586
100092,2301.824
100093,2327.0098
100094,2337.2217
100095,2332.6765
100096,2331.1702
100097,2332.5298
100098,2334.192
100099,2336.8892
100100,2333.5537
100101,2340.8535
100102,2346.4243
100103,2346.4243
100104,2343.176
100105,2306.4917
100106,2277.8213
100107,2247.9763
100108,2218.269
100109,2204.7754
100110,2191.5503
100111,2190.6938
100112,2199.9915
100113,2232.1907
100114,2253.9866
100115,2274.8586
100116,2301.824
100117,2327.0098
100118,2337.2217
100119,2332.6765
100120,2331.1702
100121,2332.5298
100122,2334.192
100123,2336.8892
100124,2333.5537
100125,2333.4568
100126,2338.1113
100127,2338.1113
100128,2331.3523
100129,2281.128
100130,2252.4575
100131,2222.6125
100132,2192.9053
100133,2179.4116
100134,2166.1865
100135,2165.33
100136,2174.6277
100137,2201.3538
100138,2217.7542
100139,2228.3547
100140,2252.815
100141,2278.0007
100142,2288.2126
100143,2283.6675
100144,2282.1611
100145,2283.5208
100146,2283.7297
100147,2286.427
100148,2273.5195
100149,2255.778
100150,2250.1323
100151,2250.1323
100152,2245.6267
100153,2139.361
100154,2122.2122
100155,2096.8552
100156,2050.4922
100157,2026.4001
100158,2007.886
100159,2003.7213
100160,2008.9445
100161,2027.8894
100162,2036.1427
100163,2040.0349
100164,2042.536
100165,2050.5432
100166,2038.3909
100167,2028.7034
100168,2027.1953
100169,2028.5548
100170,2028.7637
100171,2031.4607
100172,2022.4686
100173,2010.9995
100174,2013.429
100175,2013.429
100176,2010.4998
100177,1967.7732
100178,1954.1954
100179,1945.1486
100180,1915.546
100181,1892.9347
100182,1880.0239
100183,1874.6735
100184,1882.6326
100185,1898.8572
100186,1903.9204
100187,1910.2909
100188,1918.308
100189,1935.88
100190,1921.7258
100191,1917.7172
100192,1914.9984
100193,1918.1924
100194,1922.9662
100195,1937.4631
100196,1949.7758
100197,1960.931
100198,1971.8942
100199,1972.3638
100200,1971.8226
100201,1970.436
100202,1965.7996
100203,1958.1967
100204,1953.261
100205,1944.0443
100206,1934.3163
100207,1934.3163
100208,1950.675
100209,1985.6274
100210,2016.3562
100211,2059.6775
100212,2103.453
100213,2137.6643
100214,2147.737
100215,2156.0554
100216,2158.799
100217,2161.9932
100218,2166.7668
100219,2164.501
100220,2161.165
100221,2171.4714
100222,2181.9966
100223,2181.9966
100224,2178.908
100225,2158.5781
100226,2135.0615
100227,2105.2163
100228,2075.5078
100229,2062.978
100230,2050.2761
100231,2049.4197
100232,2059.8599
100233,2093.6062
100234,2115.7976
100235,2136.6704
100236,2163.6365
100237,2188.8228
100238,2199.0344
100239,2194.4893
100240,2192.983
100241,2194.3425
100242,2196.0046
100243,2193.7385
100244,2190.4028
100245,2198.0193
100246,2205.1443
100247,2205.1443
100248,2201.6953
100249,2169.297
100250,2140.6265
100251,2110.7812
100252,2081.0728
100253,2067.5789
100254,2054.3557
100255,2053.4993
100256,2062.7964
100257,2094.9949
100258,2116.791
100259,2137.6638
100260,2164.63
100261,2189.8162
100262,2200.0278
100263,2195.4827
100264,2193.9763
100265,2195.336
100266,2196.998
100267,2194.732
100268,2191.3962
100269,2198.696
100270,2204.2668
100271,2204.2668
100272,2201.0186
100273,2169.297
100274,2140.6265
100275,2110.7812
100276,2081.0728
100277,2067.5789
100278,2054.3557
100279,2053.4993
100280,2062.7964
100281,2094.9949
100282,2116.791
100283,2137.6638
100284,2164.63
100285,2189.8162
100286,2200.0278
100287,2195.4827
100288,2193.9763
100289,2195.336
100290,2196.998
100291,2194.732
100292,2191.3962
100293,2191.2993
100294,2195.9539
100295,2195.9539
100296,2189.1948
100297,2143.933
100298,2115.2625
100299,2085.417
100300,2055.7092
100301,2042.2155
100302,2028.991
100303,2028.1345
100304,2037.4332
100305,2064.159
100306,2080.5576
100307,2091.158
100308,2115.6194
100309,2140.806
100310,2151.0183
100311,2146.4731
100312,2144.967
100313,2146.3267
100314,2146.5356
100315,2141.8042
100316,2128.8967
100317,2111.1553
100318,2105.5095
100319,2105.5095
100320,2101.004
100321,2002.1661
100322,1985.0168
100323,1959.6606
100324,1913.2979
100325,1889.2058
100326,1870.6917
100327,1866.527
100328,1871.7501
100329,1890.6951
100330,1898.9484
100331,1902.8401
100332,1905.3425
100333,1913.3497
100334,1901.1967
100335,1891.509
100336,1890.0012
100337,1891.3607
100338,1891.5696
100339,1886.8383
100340,1877.8462
100341,1866.3771
100342,1868.8065
100343,1868.8065
100344,1865.8773
100345,1915.299
100346,1903.3109
100347,1891.0756
100348,1861.473
100349,1838.8617
100350,1825.9509
100351,1819.8424
100352,1827.8015
100353,1844.0261
100354,1849.0894
100355,1855.4598
100356,1863.4769
100357,1881.049
100358,1873.0498
100359,1869.1301
100360,1869.8043
100361,1868.5388
100362,1869.1823
100363,1885.5026
100364,1903.2217
100365,1915.8978
100366,1926.861
100367,1927.3306
100368,1926.7894
100369,1917.9618
100370,1914.915
100371,1904.1237
100372,1899.1877
100373,1889.9711
100374,1880.243
100375,1879.485
100376,1895.8438
100377,1930.7961
100378,1961.5249
100379,2004.846
100380,2048.6213
100381,2082.8315
100382,2099.0598
100383,2107.467
100384,2113.6042
100385,2112.3389
100386,2112.9824
100387,2112.5393
100388,2114.6106
100389,2126.438
100390,2136.9631
100391,2136.9631
100392,2133.8745
100393,2106.1033
100394,2084.1753
100395,2051.141
100396,2021.4338
100397,2008.9045
100398,1996.2017
100399,1994.5872
100400,2005.0282
100401,2038.7751
100402,2060.9656
100403,2081.8374
100404,2108.8027
100405,2133.9895
100406,2150.3572
100407,2145.9016
100408,2147.7883
100409,2144.6882
100410,2142.22
100411,2141.7773
100412,2143.8481
